488.28062474615047,62.38812963781643,41211949056.0,488.2796247461505,488.28162474615044,62.33812963781643,62.438129637816424
706.400433010624,74.32206579838376,17229969408.0,706.3994330106241,706.401433010624,74.27206579838376,74.37206579838376
473.2802796604073,80.42602995937541,14599329792.0,473.2792796604073,473.2812796604073,80.37602995937542,80.47602995937541
587.3226499899647,51.065455893930434,14326290432.0,587.3216499899647,587.3236499899647,51.01545589393044,51.11545589393043
472.77036545196154,70.44767248176007,13773490176.0,472.76936545196156,472.7713654519615,70.39767248176007,70.49767248176006
533.3258579795267,92.42042048286636,13522440192.0,533.3248579795268,533.3268579795267,92.37042048286636,92.47042048286636
556.9553255476729,74.56842927328638,13391920128.0,556.954325547673,556.9563255476729,74.51842927328639,74.61842927328638
611.8022674708409,38.10156842418562,12555490304.0,611.8012674708409,611.8032674708409,38.051568424185625,38.15156842418562
648.3379121918093,106.89490039825591,10024729600.0,648.3369121918093,648.3389121918093,106.84490039825592,106.94490039825591
508.29349385210986,65.87680775662989,9758671872.0,508.2924938521099,508.29449385210984,65.82680775662989,65.92680775662988
499.74764986172937,106.53017016370745,9069319168.0,499.7466498617294,499.74864986172935,106.48017016370746,106.58017016370745
669.3177502390652,62.7772237619726,8331382784.0,669.3167502390652,669.3187502390651,62.7272237619726,62.8272237619726
571.3098244434369,79.02887369886906,8288934912.0,571.308824443437,571.3108244434369,78.97887369886907,79.07887369886906
627.7885669580813,64.9287207012941,7788496896.0,627.7875669580814,627.7895669580813,64.8787207012941,64.9787207012941
912.9984088855682,96.36564329780995,7784764928.0,912.9974088855682,912.9994088855682,96.31564329780996,96.41564329780995
646.8343152152233,47.08336360993068,7754864128.0,646.8333152152234,646.8353152152233,47.03336360993068,47.133363609930676
507.74490930213784,84.90714544910269,7740541952.0,507.74390930213787,507.7459093021378,84.85714544910269,84.95714544910268
572.8150580443454,82.29205704579718,7628340224.0,572.8140580443454,572.8160580443454,82.24205704579718,82.34205704579718
834.9272347831737,74.55516249334833,7476680192.0,834.9262347831738,834.9282347831737,74.50516249334834,74.60516249334833
597.828520557532,72.9219619467227,7253875200.0,597.827520557532,597.829520557532,72.8719619467227,72.9719619467227
750.3430411119709,54.306405973182954,7156107776.0,750.342041111971,750.3440411119709,54.25640597318296,54.35640597318295
816.4206524586563,94.97159699618287,7045558784.0,816.4196524586563,816.4216524586562,94.92159699618287,95.02159699618286
